                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     800                                      990                  6.9999999999999996E-001                  2.0000000000000000E-002                  9.2803298041838875E+009                  1.0000000000000000E+007                  6.0165110252250379E+003                  4.9853079828136487E-001                  6.5075183194162822E-001                 -1.3232922465638093E+000                  6.1260705584803687E-001                  1.0033770509850459E-004                  3.8711575935282633E-001                  1.0647080465802824E-007                  4.3073570021638438E-005                  8.0454842210201833E-005                  1.8048597244726504E-005                  6.9999999999999996E-001                  0.0000000000000000E+000                  4.8788813874429171E-001                  1.0746302486318445E-003                  2.1091560114361443E-001                  1.3058175158213903E-005                  1.4998042950542685E-005                  5.6325097591866507E-005                  1.2634018071307556E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999996252693E-001                  6.5068744751073970E-001                  6.9999999991434469E-001                  6.5061761641957616E-001                  6.2821405780084942E+003                  3.5454243758652091E+007                  1.4041258883366486E+010                  4.9861682360712245E-001                  4.9861682360712262E-001                  4.5851793041632754E-048                  1.0797940059603703E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.9287003986142048E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99 
                                    zone                                     logT                                   logRho                                     logP                                     logR                               luminosity                                     logL                                 velocity                                  entropy                         conv_mixing_type                                   csound                             v_div_csound                             total_energy                                  v_div_r                                      eta                                       mu                                    logdq                                 dq_ratio                                        q                                   radius                              temperature                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                    grada                                   free_e                                     abar                                       ye                              log_opacity                                  eps_nuc                              non_nuc_neu                                 eps_grav                        mlt_mixing_length                                log_D_mix                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                    pressure_scale_height                                    gradT                                    gradr                                  dlnd_dt                                  dlnT_dt                                     mass                                     mmid                                    logxq                               log_D_conv                               log_D_semi                               log_D_thrm                                log_D_ovr                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                  burn_ne                                  burn_na                                  burn_mg                                  burn_si                                   burn_s                                  burn_ar                                  burn_ca                                  burn_ti                                  burn_cr                                  burn_fe                                  c12_c12                                  c12_o16                                  o16_o16                                    pnhe4                                    photo                                ni56_co56                                co56_fe56                                    other                          gradr_sub_grada                             log_brunt_nu                             log_lamb_Sl1                             log_lamb_Sl2                             log_lamb_Sl3                            log_lamb_Sl10                                  brunt_B                                 brunt_N2                  brunt_N2_structure_term                brunt_N2_composition_term                                  brunt_A                   brunt_N2_dimensionless                    brunt_N_dimensionless                          brunt_frequency                          acoustic_radius                    acoustic_r_div_R_phot 
                                       1                  3.7799206515148112E+000                 -6.2222136246601689E+000                  5.3838110435154460E+000                 -1.8658460062783852E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8635181583414479E+001                                        1                  8.1221030830474047E+005                  2.5940121395193816E-014                 -2.0497488089555178E+015                  0.0000000000000000E+000                 -2.0000318597098584E+001                  1.2409413356348069E+000                 -1.2301029995663976E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  6.5075183194162822E-001                  6.0244950449412345E+003                  6.6666666666666663E-001                 -1.7609125905568127E-001                  2.4199759142387347E+005                  9.9998627212575653E-001                  5.3838050815344918E+000                  3.8555910373960878E-001                  1.0057706307551596E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                 -2.7644432571789318E-001                  1.0109020128074148E-025                  0.0000000000000000E+000                 -8.9675933925294408E-007                  1.7819604843247756E+007                  1.1506145657844025E+001                  4.7319326912224184E+000                  6.6414696767953724E-002                  1.1482330078791959E+001                  1.2801808129003531E-004                  5.2417110987828563E-001                  5.2711776927592902E-001                 -1.9604195784904942E-018                  1.5355163325437983E-019                  6.9999999999999996E-001                  6.9999999999982487E-001                 -9.8999999999999986E+001                  1.1482525280348542E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682807E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0109020128074148E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4155866553632024E-001                 -9.8999999999999986E+001                  6.0599146750794897E-001                  8.4455209486778016E-001                  9.9506709269977067E-001                  1.4761728122550708E+000                  0.0000000000000000E+000                 -7.1092836801242110E-004                 -7.1092836801242110E-004                  0.0000000000000000E+000                 -7.1069197012815187E+002                 -2.3689732337605065E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2404768765866711E+003                  1.0000000000000000E+000 
                                       2                  3.7810822275474658E+000                 -6.2211926954358860E+000                  5.3860015683462699E+000                 -1.8658503264275106E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8636661596464620E+001                                        1                  8.1326824895027396E+005                  2.5923181204013756E-014                 -2.0497499894092098E+015                  0.0000000000000000E+000                 -1.9998853720558330E+001                  1.2409166179917810E+000                 -1.2301029995663976E+001                  1.0000000000000000E+000                  9.9999999999949996E-001                  6.5075118460585113E-001                  6.0406298937467809E+003                  6.8095785751781279E-001                 -1.6687976446576416E-001                  2.4322127923882072E+005                  9.9998619427967028E-001                  5.3859955725567241E+000                  3.8552766556559304E-001                  1.0249429997736448E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                 -2.6318540389881862E-001                  1.0132838688230891E-025                  0.0000000000000000E+000                 -8.9874472572964477E-007                  1.7843624854137596E+007                  1.1506145657844025E+001                  4.7319326912224184E+000                  6.6328301157080813E-002                  1.1505959081645566E+001                  1.2836305522088423E-004                  5.3027374377382541E-001                  5.3377674949495524E-001                 -1.9602143398727021E-018                  1.5309539499226933E-019                  6.9999999999964990E-001                  6.9999999999947482E-001                 -1.2301029995663976E+001                  1.1506145657844025E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682807E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0132838688230891E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4823336484235433E-001                 -9.8999999999999986E+001                  6.0627465155680815E-001                  8.4483527891663923E-001                  9.9535027674862986E-001                  1.4764559963039301E+000                  0.0000000000000000E+000                 -7.4127990553810204E-004                 -7.4127990553810204E-004                  0.0000000000000000E+000                 -7.4103120373354716E+002                 -2.4701113838709540E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2404214066240852E+003                  9.9997524189463161E-001 
                                       3                  3.7831493007536183E+000                 -6.2194669136597298E+000                  5.3898086153352036E+000                 -1.8658546364457038E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8639392644649803E+001                                        1                  8.1513924276000599E+005                  2.5889245923380768E-014                 -2.0497489691086810E+015                  0.0000000000000000E+000                 -1.9995368917012090E+001                  1.2408731650106732E+000                 -1.1903089986991940E+001                  4.0000000000000230E-001                  9.9999999999899991E-001                  6.5075053878874545E-001                  6.0694494785921925E+003                  6.9569211326820923E-001                 -1.5758292000516699E-001                  2.4536274141611395E+005                  9.9998605173090882E-001                  5.3898025576366591E+000                  3.8544578618159092E-001                  1.0681099732891588E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                 -2.3970249222429862E-001                  1.0173229407542155E-025                  0.0000000000000000E+000                 -9.0239490228231139E-007                  1.7892181514533836E+007                  1.1550943562356560E+001                  4.7755503211327293E+000                  7.3167551094296332E-002                  1.1550774465546304E+001                  1.2897942858936963E-004                  5.4249556664202347E-001                  5.4736309474378797E-001                 -1.9599504849562903E-018                  1.5235168285349109E-019                  6.9999999999929996E-001                  6.9999999999886231E-001                 -1.1999999999999995E+001                  1.1550943562356560E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682807E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0173229407542155E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6185882328790985E-001                 -9.8999999999999986E+001                  6.0684302311470140E-001                  8.4540365047453248E-001                  9.9591864830652310E-001                  1.4770243678618231E+000                  0.0000000000000000E+000                 -8.0183092460523353E-004                 -8.0183092460523353E-004                  0.0000000000000000E+000                 -8.0155952128772662E+002                 -2.6718809993499218E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2403661387847415E+003                  9.9995057400364762E-001 
                                       4                  3.7862337560430817E+000                 -6.2171912429233425E+000                  5.3951900597227063E+000                 -1.8658653688144677E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8643868625196017E+001                                        1                  8.1790301054324198E+005                  2.5802916039661976E-014                 -2.0497508535411200E+015                  0.0000000000000000E+000                 -1.9987558750529455E+001                  1.2408099348941346E+000                 -1.1903089986991935E+001                  9.9999999999998945E-001                  9.9999999999774991E-001                  6.5074893064348527E-001                  6.1127094879655260E+003                  7.3457447429781109E-001                 -1.3396416701197866E-001                  2.4842200333874454E+005                  9.9998582651351253E-001                  5.3951839042121135E+000                  3.8526112791701711E-001                  1.1538510316673291E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                 -2.0496765098194539E-001                  1.0226736262690290E-025                  0.0000000000000000E+000                 -9.0834736665518245E-007                  1.8017925589789230E+007                  1.1651384088961013E+001                  4.8729492360920919E+000                  9.1253058470654749E-002                  1.1651260835492000E+001                  1.2990446413479903E-004                  5.7316987208909942E-001                  5.8339976258629489E-001                 -1.9599963162628719E-018                  1.5162044008368843E-019                  6.9999999999842488E-001                  6.9999999999798745E-001                 -1.1647817481888632E+001                  1.1651384088961013E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682807E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0226736262690291E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9804630553699087E-001                 -9.8999999999999986E+001                  6.0829233279553396E-001                  8.4685296015536504E-001                  9.9736795798735578E-001                  1.4784736775426557E+000                  0.0000000000000000E+000                 -9.5239903921854002E-004                 -9.5239903921854002E-004                  0.0000000000000000E+000                 -9.5206961334012033E+002                 -3.1736078250411362E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2402288325578470E+003                  9.9988928962783941E-001 
                                       5                  3.7910349966508590E+000                 -6.2140773073633282E+000                  5.4031393024562702E+000                 -1.8658760451724082E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8651359362051622E+001                                        1                  8.2213525259666634E+005                  2.5714826878590101E-014                 -2.0497487497091815E+015                  0.0000000000000000E+000                 -1.9967316162961794E+001                  1.2407173312617892E+000                 -1.1602059991327955E+001                  5.0000000000000111E-001                  9.9999999999649991E-001                  6.5074733089486703E-001                  6.1806620361634959E+003                  7.7669459534018470E-001                 -1.0974971689014290E-001                  2.5301094134716853E+005                  9.9998545437410102E-001                  5.4031329853252634E+000                  3.8481849210425173E-001                  1.3367111866272188E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                 -1.5147504605968534E-001                  1.0300409438435961E-025                  0.0000000000000000E+000                 -9.1877537599258204E-007                  1.8149897706634384E+007                  1.1737613204057659E+001                  4.9560089137262970E+000                  1.0991719648494076E-001                  1.1737538146139840E+001                  1.3135821783656076E-004                  6.0326688863605127E-001                  6.2276508032978228E-001                 -1.9609779612453115E-018                  1.5135823795533501E-019                  6.9999999999754992E-001                  6.9999999999667484E-001                 -1.1455931955649719E+001                  1.1737613204057659E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682807E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0300409438435961E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3765149768368699E-001                 -9.8999999999999986E+001                  6.0977622186813296E-001                  8.4833684922796404E-001                  9.9885184705995478E-001                  1.4799575666152549E+000                  0.0000000000000000E+000                 -1.0980317149486957E-003                 -1.0980317149486957E-003                  0.0000000000000000E+000                 -1.0976438209809746E+003                 -3.6588886582285863E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2400927047983282E+003                  9.9982853124155957E-001 
                                       6                  3.7961516821125492E+000                 -6.2114248350758245E+000                  5.4109458063564935E+000                 -1.8658972455681824E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8660641769009235E+001                                        1                  8.2654694998675224E+005                  2.5534949249370785E-014                 -2.0497537289843715E+015                  0.0000000000000000E+000                 -1.9931745863364625E+001                  1.2406260804982969E+000                 -1.1903089986991946E+001                  2.0000000000000440E+000                  9.9999999999399991E-001                  6.5074415423297849E-001                  6.2539107933228061E+003                  8.7197759014102583E-001                 -5.9494676309582065E-002                  2.5759996895991606E+005                  9.9998502410964851E-001                  5.4109393023612515E+000                  3.8413132559950514E-001                  1.5927324748540040E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                 -9.5263895397864604E-002                  1.0363583447008880E-025                  0.0000000000000000E+000                 -9.3268638573024376E-007                  1.8430178666768175E+007                  1.1872015458718330E+001                  5.0837559987062972E+000                  1.4671971376316573E-001                  1.1872032998250040E+001                  1.3292511330847425E-004                  6.5612408231556096E-001                  7.1050470620932549E-001                 -1.9640790183303364E-018                  1.5349324570148418E-019                  6.9999999999579998E-001                  6.9999999999536233E-001                 -1.1221848749616349E+001                  1.1872015458718330E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682807E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0363583447008882E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2614432510823815E-001                 -9.8999999999999986E+001                  6.1282225099299481E-001                  8.5138287835282600E-001                  1.0018978761848165E+000                  1.4830035957401166E+000                  0.0000000000000000E+000                 -1.3467461535037958E-003                 -1.3467461535037958E-003                  0.0000000000000000E+000                 -1.3462506823316339E+003                 -4.4876611116813234E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2398237839444673E+003                  9.9970850284194912E-001 
                                       7                  3.7996248705362925E+000                 -6.2097950646562223E+000                  5.4160733085796773E+000                 -1.8659077813377001E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8667713639089964E+001                                        1                  8.2947954713867593E+005                  2.5444242664271410E-014                 -2.0497507707244972E+015                  0.0000000000000000E+000                 -1.9897638002819711E+001                  1.2405669603814569E+000                 -1.1903089986991946E+001                  1.0000000000000000E+000                  9.9999999999274991E-001                  6.5074257556173276E-001                  6.3041257933424367E+003                  9.2620261096172862E-001                 -3.3293999065864457E-002                  2.6065935038755334E+005                  9.9998471878440132E-001                  5.4160666719813593E+000                  3.8353436713553446E-001                  1.7942887277225570E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                 -5.7451493747958098E-002                  1.0402591864466556E-025                  0.0000000000000000E+000                 -9.4312179945411216E-007                  1.8577503679691982E+007                  1.1923874123909744E+001                  5.1321570847155344E+000                  1.6343738419462511E-001                  1.1923931736190696E+001                  1.3399934140147221E-004                  6.7736884444700807E-001                  7.5897483223919771E-001                 -1.9666545842992128E-018                  1.5577342267498570E-019                  6.9999999999492490E-001                  6.9999999999448748E-001                 -1.1139661993429002E+001                  1.1923874123909744E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682807E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0402591864466556E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7514198587167791E-001                 -9.8999999999999986E+001                  6.1436643363903087E-001                  8.5292706099886195E-001                  1.0034420588308526E+000                  1.4845477783861527E+000                  0.0000000000000000E+000                 -1.4429786229003495E-003                 -1.4429786229003495E-003                  0.0000000000000000E+000                 -1.4424372496887281E+003                 -4.8083293456082743E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2396908545792808E+003                  9.9964917200636860E-001 
                                       8                  3.8053363209136561E+000                 -6.2073384295900791E+000                  5.4242785827299249E+000                 -1.8659182777201186E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8681220565993769E+001                                        1                  8.3418578292694886E+005                  2.5354863766128943E-014                 -2.0497467848851675E+015                  0.0000000000000000E+000                 -1.9821639233140669E+001                  1.2404680347786181E+000                 -1.1550907468880576E+001                  4.4444444444443687E-001                  9.9999999999149991E-001                  6.5074100279602665E-001                  6.3875795367038627E+003                  9.8536071302343986E-001                 -6.4047573211716974E-003                  2.6563089326943055E+005                  9.9998419485696655E-001                  5.4242717185892761E+000                  3.8231831295204999E-001                  2.1533545963443147E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                  3.9598455844373510E-003                  1.0461669014975611E-025                  0.0000000000000000E+000                 -9.6210933482609964E-007                  1.8728853916989718E+007                  1.1968792250029507E+001                  5.1735516861222823E+000                  1.7876763810957236E-001                  1.1968884551019144E+001                  1.3578418929168970E-004                  6.9531074093724832E-001                  8.1219930777800864E-001                 -1.9720831460904995E-018                  1.6076026815639803E-019                  6.9999999999404983E-001                  6.9999999999306561E-001                 -1.1070581074285704E+001                  1.1968792250029507E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682804E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0461669014975613E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2903911116046939E-001                 -9.8999999999999986E+001                  6.1589339251807329E-001                  8.5445401987790437E-001                  1.0049690177098951E+000                  1.4860747372651952E+000                  0.0000000000000000E+000                 -1.5221256664219760E-003                 -1.5221256664219760E-003                  0.0000000000000000E+000                 -1.5215435668059974E+003                 -5.0720650974368402E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2395588906893986E+003                  9.9959027209480911E-001 
                                       9                  3.8113588947981594E+000                 -6.2050404300211177E+000                  5.4326386541432994E+000                 -1.8659417616419136E-001                  4.9853079828136487E-001                 -3.0230800663921975E-001                  0.0000000000000000E+000                  1.8697102043362044E+001                                        1                  8.3898645633174793E+005                  2.5159001530738451E-014                 -2.0497518684684215E+015                  0.0000000000000000E+000                 -1.9714369454840572E+001                  1.2403525294997171E+000                 -1.1851937464544561E+001                  2.0000000000000173E+000                  9.9999999998868738E-001                  6.5073748400632569E-001                  6.4767762625680371E+003                  1.1386851885472642E+000                  5.6403671599221938E-002                  2.7079376101137960E+005                  9.9998361189814144E-001                  5.4326315368227736E+000                  3.8070893662380895E-001                  2.5707053675053218E-004                  1.2310107942891972E+000                  8.7491816503066522E-001                  6.6593217671393867E-002                  1.0517235141220077E-025                  0.0000000000000000E+000                 -9.8554766882711798E-007                  1.9077837085737299E+007                  1.2044901350425217E+001                  5.2416439680852447E+000                  2.0791652977286401E-001                  1.2045047895322179E+001                  1.3769132485755818E-004                  7.2105282720508623E-001                  9.4048799634461089E-001                 -1.9806493435004405E-018                  1.6808909602216325E-019                  6.9999999999208118E-001                  6.9999999999158891E-001                 -1.0946441407786736E+001                  1.2044901350425217E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                  7.4982796287958187E-001                  2.5101545245682804E-005                  2.4997499999999981E-001                  2.9586736753172550E-005                  8.6669157546404630E-006                  8.0469711539590843E-005                  1.8048597244724441E-005                  3.5163613880459875E-005                  1.0517235141220077E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5924260094472156E-001                 -9.8999999999999986E+001                  6.1925836196442885E-001                  8.5781898932426004E-001                  1.0083339871562507E+000                  1.4894397067115508E+000                  0.0000000000000000E+000                 -1.6269568706306788E-003                 -1.6269568706306788E-003                  0.0000000000000000E+000                 -1.6263082985173592E+003                 -5.4213862499006279E+002                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2392653101338183E+003                  9.9945923724296648E-001 
