                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    1250                                     1262                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2049424954432848E+010                  3.1687535565519543E+001                  4.7819692724866973E+003                  7.5956504299881411E+000                  4.0209415381892306E+000                  1.2069783114533802E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8010386989121001E-001                  5.4322051568427567E-005                  9.6389210885511247E-003                  3.9903291057419438E-003                  2.0539441734844267E-003                  9.9400905578620258E-001                  0.0000000000000000E+000                  5.4103063818250341E-001                  1.0439830769793578E-003                  4.3200583746743720E-001                  2.2740047519758254E-003                  3.3395106994492576E-003                  8.1397428323569509E-003                  2.0416391085229645E-003                  1.8102202337489476E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9400904541351054E-001                  4.0173725764553705E+000                  9.9400904025499992E-001                  4.0160340133544974E+000                  8.0971099991141979E+004                  7.5939457962899248E+005                  1.3086556114559824E+009                  6.7941509630818384E+000                  6.7941509630818393E+000                  1.6195368939425850E-023                  4.6480601922195758E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8025755993294419E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                  entropy                   log_engulfment_heating 
                                       1                  9.9400905578620258E-001                  6.0432775879642198E-001                  3.6796097838774222E+000                 -7.2908811760577077E+000                  4.1847835138438523E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209415381892306E+000                  1.9097672787046911E+001                  3.6650715046592812E+000 
                                       2                  9.9400905578570553E-001                  6.0432772833705117E-001                  3.6796157894652803E+000                 -7.2908391390821583E+000                  4.1848315514073988E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209412561793272E+000                  1.9097617498918158E+001                  3.6650715046592812E+000 
                                       3                  9.9400905578520837E-001                  6.0432769788062424E-001                  3.6796262996665852E+000                 -7.2907655876434481E+000                  4.1849156043837779E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209409741966988E+000                  1.9097520784321283E+001                  3.6650715046592812E+000 
                                       4                  9.9400905578396592E-001                  6.0432762175241883E-001                  3.6796413160209518E+000                 -7.2906605442631909E+000                  4.1850356519363086E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209402693592988E+000                  1.9097382711758296E+001                  3.6650715046592812E+000 
                                       5                  9.9400905578272347E-001                  6.0432754564258651E-001                  3.6796638429113635E+000                 -7.2905030440428078E+000                  4.1852156611950981E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209395646921307E+000                  1.9097175796483196E+001                  3.6650715046592812E+000 
                                       6                  9.9400905578023846E-001                  6.0432739347799513E-001                  3.6797013962346030E+000                 -7.2902407185958040E+000                  4.1855155113425280E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209381558680626E+000                  1.9096831461168730E+001                  3.6650715046592812E+000 
                                       7                  9.9400905577651089E-001                  6.0432716536863507E-001                  3.6797502323326641E+000                 -7.2899000228299284E+000                  4.1859050081049398E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209360439061861E+000                  1.9096384800617223E+001                  3.6650715046592812E+000 
                                       8                  9.9400905577216214E-001                  6.0432689944928464E-001                  3.6798235140004922E+000                 -7.2893896638684055E+000                  4.1864886004842070E+000                  6.8081170990540330E-001                  2.9912298035458612E-001                  2.0065309740010528E-002                  4.0209335818800316E+000                  1.9095716820498019E+001                  3.6650715046592812E+000 
                                       9                  9.9400905576439647E-001                  6.0432642514978230E-001                  3.6799504351299488E+000                 -7.2885082952985716E+000                  4.1874968190831918E+000                  6.8081170990540330E-001                  2.9912298035458607E-001                  2.0065309740010639E-002                  4.0209291905606968E+000                  1.9094566352466725E+001                  3.6650715046592812E+000 
