                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                    1500                                     1317                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2063851174051905E+010                  3.1687535565519543E+001                  4.7817963473891959E+003                  7.6848798489695929E+000                  4.0447829861859663E+000                  1.2146865856552170E+001                  0.0000000000000000E+000                  1.0975043628439923E-054                  9.8010537271104248E-001                  5.4461104179836523E-005                  9.6491163714280195E-003                  4.0012655801368157E-003                  2.0994599496981501E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.4466297038331923E-001                  1.0388536972180380E-003                  4.3424930569484299E-001                  2.2870351688518355E-003                  3.3600763389380209E-003                  8.2119744836188675E-003                  2.0994599496976948E-003                  1.8143267704525459E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998945806090E-001                  4.0411581772748040E+000                  9.9999998427471293E-001                  4.0398210598339528E+000                  8.1447247077699692E+004                  7.5517435219515837E+005                  1.3012565188434045E+009                  7.4216050103555657E+000                  7.4216050103555622E+000                  1.6849479846933840E-023                  5.0800661406303504E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8071282473538451E+017 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                  entropy                   log_engulfment_heating 
                                       1                  1.0000000000000000E+000                  6.0689522547110519E-001                  3.6795940693482616E+000                 -7.3027707437328990E+000                  4.1810847966846545E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.0447829861859663E+000                  1.9445695872330042E+001                  3.6694548645411698E+000 
                                       2                  9.9999999999949996E-001                  6.0689519453128937E-001                  3.6796000562719535E+000                 -7.3027288334009750E+000                  4.1811326849622503E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.0447826980293327E+000                  1.9445638483869761E+001                  3.6694548645411698E+000 
                                       3                  9.9999999999899991E-001                  6.0689516359445317E-001                  3.6796105338054117E+000                 -7.3026555034638365E+000                  4.1812164767678439E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.0447824099004688E+000                  1.9445538094488697E+001                  3.6694548645411698E+000 
                                       4                  9.9999999999774991E-001                  6.0689508626538535E-001                  3.6796255034699010E+000                 -7.3025507762299258E+000                  4.1813361513953318E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.0447816896996871E+000                  1.9445394774186575E+001                  3.6694548645411698E+000 
                                       5                  9.9999999999649980E-001                  6.0689500895492521E-001                  3.6796479602951666E+000                 -7.3023937496209701E+000                  4.1815156016539188E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.0447809696723356E+000                  1.9445179991849734E+001                  3.6694548645411698E+000 
                                       6                  9.9999999999399991E-001                  6.0689485438977409E-001                  3.6796853967381513E+000                 -7.3021322118915775E+000                  4.1818145211668787E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  4.0447795301374194E+000                  1.9444822559372561E+001                  3.6694548645411698E+000 
                                       7                  9.9999999999024980E-001                  6.0689462268131855E-001                  3.6797340806861762E+000                 -7.3017925371239167E+000                  4.1822028100306472E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.0447773721330993E+000                  1.9444358905751656E+001                  3.6694548645411698E+000 
                                       8                  9.9999999998587497E-001                  6.0689435256566571E-001                  3.6798071337810181E+000                 -7.3012837034076883E+000                  4.1827845946288287E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  4.0447748564268533E+000                  1.9443665523071768E+001                  3.6694548645411698E+000 
                                       9                  9.9999999997806255E-001                  6.0689387077984236E-001                  3.6799336582158269E+000                 -7.3004049565383058E+000                  4.1837896958609919E+000                  6.9999999829393644E-001                  2.8000000170606376E-001                  1.9999999999999796E-002                  4.0447703693468080E+000                  1.9442471383223232E+001                  3.6694548645411698E+000 
                                      10                  9.9999999996478117E-001                  6.0689305339582666E-001                  3.6801494668643007E+000                 -7.2989134261519011E+000                  4.1854967640722869E+000                  6.9999998545505382E-001                  2.8000001454494633E-001                  1.9999999999999796E-002                  4.0447627567068292E+000                  1.9440454078542761E+001                  3.6694548645411698E+000 
                                      11                  9.9999999994212496E-001                  6.0689166380481063E-001                  3.6804738279489033E+000                 -7.2966893263243451E+000                  4.1880448833609387E+000                  6.9999998113352069E-001                  2.8000001886647957E-001                  1.9999999999999796E-002                  4.0447498148960737E+000                  1.9437469034202071E+001                  3.6694548645411698E+000 
                                      12                  9.9999999991087496E-001                  6.0688975689639546E-001                  3.6809121949738510E+000                 -7.2937163317993168E+000                  4.1914558792022536E+000                  6.9999991932027483E-001                  2.8000008067972537E-001                  1.9999999999999796E-002                  4.0447320551711687E+000                  1.9433519634451958E+001                  3.6694548645411698E+000 
                                      13                  9.9999999986946864E-001                  6.0688724744179035E-001                  3.6814585594316118E+000                 -7.2900629295623682E+000                  4.1956552527001802E+000                  6.9999950391470189E-001                  2.8000049608529842E-001                  1.9999999999999685E-002                  4.0447086838354034E+000                  1.9428723598861101E+001                  3.6694548645411698E+000 
                                      14                  9.9999999982064058E-001                  6.0688431291380585E-001                  3.6822421469253532E+000                 -7.2849157459395055E+000                  4.2015849426807081E+000                  6.9999669376853457E-001                  2.8000330623146547E-001                  2.0000000000000018E-002                  4.0446813538295761E+000                  1.9422034999495029E+001                  3.6694548645411698E+000 
                                      15                  9.9999999974056242E-001                  6.0687955686332185E-001                  3.6831625618850818E+000                 -7.2790135136423153E+000                  4.2084024111306393E+000                  6.9998265923166303E-001                  2.8001734076831991E-001                  2.0000000000017115E-002                  4.0446370599133967E+000                  1.9414312652982765E+001                  3.6694548645411698E+000 
                                      16                  9.9999999967024988E-001                  6.0687543706286806E-001                  3.6844119427782025E+000                 -7.2711922242032916E+000                  4.2174440939959279E+000                  6.9990956935679483E-001                  2.8009043063994488E-001                  2.0000000003260299E-002                  4.0445986918952554E+000                  1.9403276045537638E+001                  3.6694548645411698E+000 
                                      17                  9.9999999953743735E-001                  6.0686779379732148E-001                  3.6862564460158946E+000                 -7.2600164595973737E+000                  4.2303300950470568E+000                  6.9958202193476837E-001                  2.8041797780686006E-001                  2.0000000258371564E-002                  4.0445275105400000E+000                  1.9383793171511993E+001                  3.6694548645411698E+000 
                                      18                  9.9999999937337480E-001                  6.0685859144565990E-001                  3.6882694740774942E+000                 -7.2482211098963312E+000                  4.2438186806907163E+000                  6.9881242397681398E-001                  2.8118756964955993E-001                  2.0000006373626089E-002                  4.0444418111547016E+000                  1.9355925702273392E+001                  3.6694548645411698E+000 
                                      19                  9.9999999921712479E-001                  6.0685006160781763E-001                  3.6909937637397245E+000                 -7.2329216396663361E+000                  4.2612806133227989E+000                  6.9746619159593171E-001                  2.8253369425813801E-001                  2.0000114145930281E-002                  4.0443623763576575E+000                  1.9313635884540464E+001                  3.6694548645411698E+000 
                                      20                  9.9999999894368730E-001                  6.0683564995585215E-001                  3.6943668874957445E+000                 -7.2150774831821591E+000                  4.2816480712491423E+000                  6.9543919004539390E-001                  2.8455992600681745E-001                  2.0000883947788650E-002                  4.0442281702409604E+000                  1.9256520730543240E+001                  3.6694548645411698E+000 
                                      21                  9.9999999869368728E-001                  6.0682300282152568E-001                  3.6972725957454147E+000                 -7.2005598970791196E+000                  4.2982559114269092E+000                  6.9350093940360136E-001                  2.8649594902879549E-001                  2.0003111567603149E-002                  4.0441103995707985E+000                  1.9205424354071095E+001                  3.6694548645411698E+000 
                                      22                  9.9999999849837484E-001                  6.0681344634316114E-001                  3.6993299945423876E+000                 -7.1908357515311492E+000                  4.3095435480060722E+000                  6.9232665367179669E-001                  2.8766773737685553E-001                  2.0005608951347842E-002                  4.0440214114994788E+000                  1.9173704947860760E+001                  3.6694548645411698E+000 
