                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      9.8290000000000000E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                                     122                                      443                  4.7629329326531025E+000                  3.6399885532874858E+000                  9.8289736115433257E-001                  3.3291186619652123E+001                 -1.0663831821573446E+001                  9.8289734497095060E-001                  9.9999998303614557E-001                  7.8128668090649001E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998303614557E-001                  7.8128668090649001E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0539650995453417E+001                 -9.8999999999999986E+001                 -2.6490639618430343E+001                 -1.0539650995453417E+001                 -1.0539650995453417E+001                 -3.3156533081795772E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4371489881961434E+003                  3.6471040114673166E+000                  1.0821391949665751E+000                  5.8900693876626908E+000                  7.7012041100128126E-001                  2.8901567005025011E+000                 -9.4482363537504177E-008                  6.1240043265627850E+000                 -1.3479012004722712E+000                  1.2900208541263430E+001                 -1.3479012004722712E+000                  6.1240043265627850E+000                  6.2054539984442891E-001                  8.4999665454416684E-001                  1.2966454153355984E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059849E-003                  9.3393757928402401E-003                  3.4416073257059845E-003                  9.3393757928402401E-003                  6.8802815280803342E-001                  2.7518197310615616E-001                                        0                                        0                                        9 
                                     123                                      446                  4.7939748451906254E+000                  3.6327104934363894E+000                  9.8289727413415584E-001                  3.3291186581202140E+001                 -1.0693090531781861E+001                  9.8289725890771018E-001                  9.9999998303614557E-001                  7.8128674751987148E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998303614557E-001                  7.8128674751987148E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0419568436793247E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0419568436793247E+001                 -1.0419568436793247E+001                 -3.2746746068150685E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4443605873121596E+003                  3.6478092876061234E+000                  1.0658139213841722E+000                  5.7616546307549283E+000                  7.6054722193246649E-001                  2.9093030401901498E+000                 -8.6548957053403474E-008                  6.1332842584364418E+000                 -1.3200560474600547E+000                  1.2937346303067706E+001                 -1.3200560474600547E+000                  6.1332842584364418E+000                  6.2054063440804508E-001                  8.4999665454416684E-001                  1.2966454153355986E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059849E-003                  9.3393757928402401E-003                  3.4416073257059858E-003                  9.3393757928402418E-003                  6.8802809189390890E-001                  2.7518194874309954E-001                                        0                                        0                                        9 
                                     124                                      446                  4.8285144185678099E+000                  3.7118917394840141E+000                  9.8289717575506963E-001                  3.3291186537733211E+001                 -1.0718988955983098E+001                  9.8289716153182261E-001                  9.9999998450926508E-001                  7.8128682190481413E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998450926508E-001                  7.8128682190481413E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0285768712477282E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0285768712477282E+001                 -1.0285768712477282E+001                 -3.2290672955213907E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4500329264081338E+003                  3.6483632243976634E+000                  1.0465897614135977E+000                  5.6211771004648430E+000                  7.4982726836409785E-001                  2.9307429038579538E+000                 -7.8768082826199299E-008                  6.1436817278604998E+000                 -1.2888357100402843E+000                  1.2978974448786349E+001                 -1.2888357100402843E+000                  6.1436817278604998E+000                  6.2054833520616837E-001                  8.4999665454416673E-001                  1.2966454153355984E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3393757928402401E-003                  3.4416073257059836E-003                  9.3393757928402401E-003                  6.8802802302854893E-001                  2.7518192119988710E-001                                        0                                        0                                        9 
                                     125                                      446                  4.8666223443372019E+000                  3.7909386987257498E+000                  9.8289706559969992E-001                  3.3291186489060905E+001                 -1.0748933026053107E+001                  9.8289705239521274E-001                  9.9999998598238471E-001                  7.8128690850221005E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998598238471E-001                  7.8128690850221005E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0138006710912009E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0138006710912009E+001                 -1.0138006710912009E+001                 -3.1787795077969569E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4561725019801434E+003                  3.6489619943757337E+000                  1.0251625522357186E+000                  5.4691032678415263E+000                  7.3791612381901850E-001                  2.9545651442758065E+000                 -7.0986590594441271E-008                  6.1552324309144621E+000                 -1.2541139047198138E+000                  1.3025264755857231E+001                 -1.2541139047198138E+000                  6.1552324309144621E+000                  6.2056007226697274E-001                  8.4999665454416684E-001                  1.2966454153355984E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059849E-003                  9.3393757928402401E-003                  3.4416073257059849E-003                  9.3393757928402401E-003                  6.8802794591978922E-001                  2.7518189035966578E-001                                        0                                        0                                        9 
                                     126                                      446                  4.8987083191677989E+000                  3.7512950266926319E+000                  9.8289697248383201E-001                  3.3291186447917518E+001                 -1.0782271331103761E+001                  9.8289696032338747E-001                  9.9999998739686402E-001                  7.8128698177692968E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998739686402E-001                  7.8128698177692968E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0012516512293825E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0012516512293825E+001                 -1.0012516512293825E+001                 -3.1361248140139441E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4609127378623625E+003                  3.6494237278738697E+000                  1.0066439026423579E+000                  5.3423622389329113E+000                  7.2773333202606649E-001                  2.9749306867183285E+000                 -6.4375467406666016E-008                  6.1651092248956507E+000                 -1.2244319637029042E+000                  1.3064838466156187E+001                 -1.2244319637029042E+000                  6.1651092248956507E+000                  6.2055604801503494E-001                  8.4999665454416673E-001                  1.2966454153355986E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059849E-003                  9.3393757928402401E-003                  3.4416073257059849E-003                  9.3393757928402401E-003                  6.8802788073868282E-001                  2.7518186428999758E-001                                        0                                        0                                        9 
                                     127                                      446                  4.9343225419666430E+000                  3.8304762727402566E+000                  9.8289686789061015E-001                  3.3291186401702845E+001                 -1.0810972731346691E+001                  9.8289685658588266E-001                  9.9999998739686402E-001                  7.8128706393343350E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998739686402E-001                  7.8128706393343350E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8734232592758300E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8734232592758300E+000                 -9.8734232592758300E+000                 -3.0888778502591773E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4660413620692898E+003                  3.6499227409555868E+000                  9.8592816078962275E-001                  5.2044810903588310E+000                  7.1637743493626405E-001                  2.9976424346832609E+000                 -5.8343633871551257E-008                  6.1761345126811378E+000                 -1.1913417544912199E+000                  1.3108969850841227E+001                 -1.1913417544912199E+000                  6.1761345126811378E+000                  6.2052900237601949E-001                  8.4999665454416684E-001                  1.2966454153355988E+000                  6.9999999999999996E-001                  2.7997020236474884E-001                  3.4416073257059841E-003                  9.3393757928402384E-003                  3.4416073257059832E-003                  9.3393757928402384E-003                  6.8802780752342663E-001                  2.7518183500701193E-001                                        0                                        0                                        9 
                                     128                                      447                  4.9723546964979617E+000                  3.8958440014909144E+000                  9.8289675496311935E-001                  3.3291186351805663E+001                 -1.0843044324074556E+001                  9.8289674454693510E-001                  9.9999998881134333E-001                  7.8128715164105245E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999998881134333E-001                  7.8128715164105245E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.7249446607402596E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.7249446607402596E+000                 -9.7249446607402596E+000                 -3.0384993443670563E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4716964193436279E+003                  3.6504723119000220E+000                  9.6373571016941217E-001                  5.0603676154019359E+000                  7.0418206773728831E-001                  3.0220331191840253E+000                 -5.2398723470680214E-008                  6.1879845460506431E+000                 -1.1557754532124500E+000                  1.3156400739738531E+001                 -1.1557754532124500E+000                  6.1879845460506431E+000                  6.2048216309355164E-001                  8.4999665454416684E-001                  1.2966454153355984E+000                  7.0000000000000007E-001                  2.7997020236474890E-001                  3.4416073257059845E-003                  9.3393757928402401E-003                  3.4416073257059841E-003                  9.3393757928402401E-003                  6.8802772847418325E-001                  2.7518180339067927E-001                                        0                                        0                                        9 
                                     129                                      448                  5.0039775084173126E+000                  3.8504782132167108E+000                  9.8289666098080808E-001                  3.3291186310279429E+001                 -1.0877432091996555E+001                  9.8289665140694282E-001                  9.9999999022582264E-001                  7.8128722491577207E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999022582264E-001                  7.8128722491577207E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.6006538897111255E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.6006538897111255E+000                 -9.6006538897111255E+000                 -2.9963900211380537E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4756500862829216E+003                  3.6508561253235206E+000                  9.4474242022253441E-001                  4.9421713177700637E+000                  6.9391779591685299E-001                  3.0425616212986615E+000                 -4.7310212756281678E-008                  6.1979672167781761E+000                 -1.1257963037400407E+000                  1.3196375610343736E+001                 -1.1257963037400407E+000                  6.1979672167781761E+000                  6.2045663130340711E-001                  8.4999665454416684E-001                  1.2966454153355986E+000                  6.9999999999999996E-001                  2.7997020236474884E-001                  3.4416073257059841E-003                  9.3393757928402384E-003                  3.4416073257059836E-003                  9.3393757928402366E-003                  6.8802766268656501E-001                  2.7518177707843272E-001                                        0                                        0                                        9 
                                     130                                      451                  5.0391156462733164E+000                  3.9296594592643355E+000                  9.8289655554943867E-001                  3.3291186263694399E+001                 -1.0906689612237635E+001                  9.8289654668991744E-001                  9.9999999022582264E-001                  7.8128730929272194E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999022582264E-001                  7.8128730929272194E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.4629667568248461E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.4629667568248461E+000                 -9.4629667568248461E+000                 -2.9498050216343572E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4809928225040321E+003                  3.6513742482760447E+000                  9.2395000141849637E-001                  4.8137700508897741E+000                  6.8248534060978516E-001                  3.0654264853277735E+000                 -4.2863268134180392E-008                  6.2090922238160635E+000                 -1.0923685860117960E+000                  1.3240946055154220E+001                 -1.0923685860117960E+000                  6.2090922238160635E+000                  6.2044210494897101E-001                  8.4999665454416684E-001                  1.2966454153355993E+000                  6.9999999999999973E-001                  2.7997020236474879E-001                  3.4416073257059828E-003                  9.3393757928402366E-003                  3.4416073257059819E-003                  9.3393757928402366E-003                  6.8802758888460636E-001                  2.7518174756079111E-001                                        0                                        0                                        9 
                                     131                                      451                  5.0764869956024370E+000                  3.9926897730971369E+000                  9.8289644236796792E-001                  3.3291186213684981E+001                 -1.0938914439763716E+001                  9.8289643416124262E-001                  9.9999999164030196E-001                  7.8128739477989484E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999164030196E-001                  7.8128739477989484E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.3169967361011032E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.3169967361011032E+000                 -9.3169967361011032E+000                 -2.9004801832025802E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4852382965645220E+003                  3.6517855216574335E+000                  9.0119846257620262E-001                  4.6804436875613673E+000                  6.7028702442586052E-001                  3.0898230676861984E+000                 -3.8485126006628308E-008                  6.2209689178990120E+000                 -1.0566919754325941E+000                  1.3288515999347783E+001                 -1.0566919754325941E+000                  6.2209689178990120E+000                  6.2044472976726217E-001                  8.4999665454416684E-001                  1.2966454153355988E+000                  6.9999999999999973E-001                  2.7997020236474884E-001                  3.4416073257059836E-003                  9.3393757928402384E-003                  3.4416073257059832E-003                  9.3393757928402384E-003                  6.8802750965757697E-001                  2.7518171587335161E-001                                        0                                        0                                        9 
                                     132                                      450                  5.1075580605797226E+000                  3.9466869745729527E+000                  9.8289634843398666E-001                  3.3291186172180083E+001                 -1.0973864244780509E+001                  9.8289634095695932E-001                  9.9999999164030196E-001                  7.8128747027506051E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999164030196E-001                  7.8128747027506051E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.1950691752539839E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.1950691752539839E+000                 -9.1950691752539839E+000                 -2.8593222788115469E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4883445904405535E+003                  3.6520861922725936E+000                  8.8189290693845179E-001                  4.5712282332422536E+000                  6.6003290537666459E-001                  3.1103312642796972E+000                 -3.4728878527603840E-008                  6.2309610274442475E+000                 -1.0267043718187066E+000                  1.3328506377410278E+001                 -1.0267043718187066E+000                  6.2309610274442475E+000                  6.2044563025056820E-001                  8.4999665454416684E-001                  1.2966454153355993E+000                  6.9999999999999951E-001                  2.7997020236474879E-001                  3.4416073257059828E-003                  9.3393757928402366E-003                  3.4416073257059819E-003                  9.3393757928402384E-003                  6.8802744390379011E-001                  2.7518168957463579E-001                                        0                                        0                                        9 
                                     133                                      455                  5.1421277116865767E+000                  4.0258682206205769E+000                  9.8289624313011414E-001                  3.3291186125651379E+001                 -1.1003423877962563E+001                  9.8289623614731125E-001                  9.9999999230986836E-001                  7.8128755021111829E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999230986836E-001                  7.8128755021111829E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.0598812792713321E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.0598812792713321E+000                 -9.0598812792713321E+000                 -2.8137380319459119E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4946566170299939E+003                  3.6526965180880455E+000                  8.6145422873307587E-001                  4.4523870882446843E+000                  6.4859291464307345E-001                  3.1332111992181755E+000                 -3.1560575784447874E-008                  6.2421106653744323E+000                 -9.9324363368714363E-001                  1.3373132414824468E+001                 -9.9324363368714363E-001                  6.2421106653744323E+000                  6.2043128586314822E-001                  8.4999665454416684E-001                  1.2966454153355993E+000                  6.9999999999999940E-001                  2.7997020236474884E-001                  3.4416073257059832E-003                  9.3393757928402384E-003                  3.4416073257059832E-003                  9.3393757928402401E-003                  6.8802737019107918E-001                  2.7518166009268930E-001                                        0                                        0                                        9 
                                     134                                      455                  5.1788806812629975E+000                  4.0881419078418411E+000                  9.8289613019229238E-001                  3.3291186075749600E+001                 -1.1035302500372827E+001                  9.8289612370511426E-001                  9.9999999297943465E-001                  7.8128763902896026E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999297943465E-001                  7.8128763902896026E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.9168498869460642E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.9168498869460642E+000                 -8.9168498869460642E+000                 -2.7655791790355558E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4984734710117846E+003                  3.6530651636443365E+000                  8.3856635839042359E-001                  4.3292402582151199E+000                  6.3641168835916440E-001                  3.1575736018842098E+000                 -2.8346400825102721E-008                  6.2539880178653160E+000                 -9.5759056957249178E-001                  1.3420680899254954E+001                 -9.5759056957249178E-001                  6.2539880178653160E+000                  6.2040312726573277E-001                  8.4999665454416662E-001                  1.2966454153356000E+000                  6.9999999999999885E-001                  2.7997020236474879E-001                  3.4416073257059823E-003                  9.3393757928402366E-003                  3.4416073257059836E-003                  9.3393757928402384E-003                  6.8802729113460392E-001                  2.7518162847346445E-001                                        0                                        0                                        9 
                                     135                                      454                  5.2094721465144156E+000                  4.0420821631840163E+000                  9.8289603649854362E-001                  3.3291186034350837E+001                 -1.1070371547097604E+001                  9.8289603056197505E-001                  9.9999999364900105E-001                  7.8128771008323383E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999364900105E-001                  7.8128771008323383E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.7973885657947068E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.7973885657947068E+000                 -8.7973885657947068E+000                 -2.7254132430752335E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5014969998446022E+003                  3.6533569650322679E+000                  8.1926763063376606E-001                  4.2284258746548486E+000                  6.2617872170497402E-001                  3.1780394937938317E+000                 -2.5535505187281478E-008                  6.2639687148447551E+000                 -9.2761251043376636E-001                  1.3460655365101097E+001                 -9.2761251043376636E-001                  6.2639687148447551E+000                  6.2038577643434667E-001                  8.4999665454416640E-001                  1.2966454153356004E+000                  6.9999999999999840E-001                  2.7997020236474884E-001                  3.4416073257059828E-003                  9.3393757928402384E-003                  3.4416073257059836E-003                  9.3393757928402384E-003                  6.8802722554897944E-001                  2.7518160224200677E-001                                        0                                        0                                        9 
                                     136                                      452                  5.2435464535987846E+000                  4.1212634092316414E+000                  9.8289593145721432E-001                  3.3291185987938128E+001                 -1.1099903200109694E+001                  9.8289592595056730E-001                  9.9999999431856745E-001                  7.8128779557040673E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999431856745E-001                  7.8128779557040673E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.6652863258174211E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.6652863258174211E+000                 -8.6652863258174211E+000                 -2.6810535151213525E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5044652902545467E+003                  3.6536432447547185E+000                  7.9765213284184910E-001                  4.1190628002135634E+000                  6.1479841336411367E-001                  3.2008000640628387E+000                 -2.3163873708840555E-008                  6.2750762006987211E+000                 -8.9425143943247609E-001                  1.3505138930970404E+001                 -8.9425143943247609E-001                  6.2750762006987211E+000                  6.2037846656064932E-001                  8.4999665454416595E-001                  1.2966454153356015E+000                  6.9999999999999751E-001                  2.7997020236474879E-001                  3.4416073257059819E-003                  9.3393757928402366E-003                  3.4416073257059806E-003                  9.3393757928402332E-003                  6.8802715202004694E-001                  2.7518157283356426E-001                                        0                                        0                                        9 
                                     137                                      455                  5.2798392880510461E+000                  4.1838558105293044E+000                  9.8289581900788980E-001                  3.3291185938252170E+001                 -1.1132898959829756E+001                  9.8289581398956405E-001                  9.9999999431856745E-001                  7.8128788438824870E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999431856745E-001                  7.8128788438824870E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.5254859705676349E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.5254859705676349E+000                 -8.5254859705676349E+000                 -2.6341713095167670E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5072524160720495E+003                  3.6539118802004680E+000                  7.7448595351259031E-001                  4.0056966091741364E+000                  6.0267805280798581E-001                  3.2250407354891388E+000                 -2.0822139047366063E-008                  6.2869103951834813E+000                 -8.5869878416556333E-001                  1.3552540164790404E+001                 -8.5869878416556333E-001                  6.2869103951834813E+000                  6.2037258296104858E-001                  8.4999665454416573E-001                  1.2966454153356028E+000                  6.9999999999999629E-001                  2.7997020236474884E-001                  3.4416073257059823E-003                  9.3393757928402384E-003                  3.4416073257059828E-003                  9.3393757928402418E-003                  6.8802707330551927E-001                  2.7518154135110456E-001                                        0                                        0                                        9 
                                     138                                      456                  5.3101249349438797E+000                  4.1385226502213701E+000                  9.8289572560997074E-001                  3.3291185896984111E+001                 -1.1168185450029188E+001                  9.8289572103167122E-001                  9.9999999431856745E-001                  7.8128795766296832E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999431856745E-001                  7.8128795766296832E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4085947427652510E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -8.4085947427652510E+000                 -8.4085947427652510E+000                 -2.5950206749265583E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5092372812309750E+003                  3.6541030889809818E+000                  7.5485726054179680E-001                  3.9127426901751856E+000                  5.9248128876156170E-001                  3.2454342223139276E+000                 -1.8745189621797686E-008                  6.2968697505149152E+000                 -8.2878176279318272E-001                  1.3592428791118062E+001                 -8.2878176279318272E-001                  6.2968697505149152E+000                  6.2035814109408460E-001                  8.4999665454416506E-001                  1.2966454153356046E+000                  6.9999999999999463E-001                  2.7997020236474879E-001                  3.4416073257059810E-003                  9.3393757928402366E-003                  3.4416073257059802E-003                  9.3393757928402366E-003                  6.8802700792697402E-001                  2.7518151520247019E-001                                        0                                        0                                        9 
