                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      45                                      834                  9.6602618471824322E+009                  7.1771047917805024E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992962529E-001                  9.7570668740878752E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992962529E-001                  9.7570668740878752E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5486381749056657E-001                 -3.6648658163728726E+001                 -9.8999999999999986E+001                  1.5486381749056619E-001                  1.3423614928045835E-002                 -4.0115008670618996E-001                 -3.6648658163728726E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.2530500807251961E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7600600184504547E+000                  1.8336673414423876E-001                  9.4822166623836177E-002                  4.2482450201654522E+000                  2.6176686752510052E-013                  7.2824427944717964E+000                  2.7035150498647527E+000                  1.7789881199135486E+001                  2.7035150498647527E+000                  7.2824427944717964E+000                  1.3407804254968918E+000                  5.0002192903838860E-001                  4.0604865128695167E+000                  4.3858076771577620E-005                  9.8005122366429265E-001                  5.5340736173430581E-005                  4.0847661639737591E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0622668705621796E-001                  3.7273507350341273E-001                                        0                                        0                                        4 
                                      50                                      835                  9.7321789823262997E+009                  7.1450268677242539E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7555222248208684E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7555222248208684E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5946753254360391E-001                 -3.6571172117811734E+001                 -1.5352529778863040E+001                  1.5946753254360405E-001                  1.4346992959524260E-002                 -3.8712952513578325E-001                 -3.6571172117811734E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.3652591544722426E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7599654450031745E+000                  1.8768284760726497E-001                  9.7169370249909418E-002                  4.2435506129133058E+000                  2.6967691054906802E-013                  7.2833814896035189E+000                  2.7160641293817536E+000                  1.7803734020167621E+001                  2.7160641293817536E+000                  7.2833814896035189E+000                  1.3408198409233592E+000                  5.0001206967467393E-001                  4.0607300812205658E+000                  2.4139349346050339E-005                  9.8007101066081082E-001                  5.5518669273297175E-005                  4.0844572554627591E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0520888461557409E-001                  3.7375295594539504E-001                                        0                                        0                                        4 
                                      55                                      839                  9.7990635193220005E+009                  7.1138783325765784E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7539747677867228E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7539747677867228E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6377709530929743E-001                 -3.6497604714111517E+001                 -9.8999999999999986E+001                  1.6377709530929743E-001                  1.5106336706402927E-002                 -3.7399852048829596E-001                 -3.6497604714111517E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4550264134698843E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7598657331802587E+000                  1.9174100267615055E-001                  9.9397871430184206E-002                  4.2390936105527564E+000                  2.7695262704848133E-013                  7.2843245494845679E+000                  2.7278841523973703E+000                  1.7816853014685588E+001                  2.7278841523973703E+000                  7.2843245494845679E+000                  1.3408415181148658E+000                  5.0000664716052423E-001                  4.0608640176647590E+000                  1.3294321047669610E-005                  9.8008190178579013E-001                  5.5667097370880606E-005                  4.0842863861729854E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0425232030821152E-001                  3.7470959227228401E-001                                        0                                        0                                        4 
                                      60                                      840                  9.8613819074358788E+009                  7.0834378115218470E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7524723900017629E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7524723900017629E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6788573372941779E-001                 -3.6427001568472598E+001                 -9.8999999999999986E+001                  1.6788573372941770E-001                  1.5796368468693530E-002                 -3.6162744733015639E-001                 -3.6427001568472598E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6164928352588870E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7597624346168961E+000                  1.9557760273355468E-001                  1.0152276858561236E-001                  4.2348438162419004E+000                  2.8403017750973146E-013                  7.2852763452114422E+000                  2.7391391889881249E+000                  1.7829408463342432E+001                  2.7391391889881249E+000                  7.2852763452114422E+000                  1.3408534489610078E+000                  5.0000366246813255E-001                  4.0609377201551435E+000                  7.3249362650192011E-006                  9.8008790221221775E-001                  5.5782391319263576E-005                  4.0841917782856564E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0335212276321015E-001                  3.7560985736525809E-001                                        0                                        0                                        4 
                                      65                                      842                  9.9195487478902168E+009                  7.0539002562424074E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7509842933882684E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992337529E-001                  9.7509842933882684E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7172164334857118E-001                 -3.6359807094824056E+001                 -9.8999999999999986E+001                  1.7172164334857112E-001                  1.6350071534892610E-002                 -3.5006331175811506E-001                 -3.6359807094824056E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7445679989601032E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7596559026748886E+000                  1.9919185916337986E-001                  1.0354296068453928E-001                  4.2308034320440466E+000                  2.9029190859458413E-013                  7.2862165902607448E+000                  2.7497742091633413E+000                  1.7841321710928622E+001                  2.7497742091633413E+000                  7.2862165902607448E+000                  1.3408600157020267E+000                  5.0000201930456190E-001                  4.0609782806691328E+000                  4.0386091240006381E-006                  9.8009120952922935E-001                  5.5869027815722541E-005                  4.0841393746524624E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0250400911017599E-001                  3.7645802298167530E-001                                        0                                        0                                        4 
                                      70                                      841                  9.9739611476644478E+009                  7.0252611592141934E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992337518E-001                  9.7493654255418993E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992337518E-001                  9.7493654255418993E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7536853998826216E-001                 -3.6295068309972699E+001                 -9.8999999999999986E+001                  1.7536853998826171E-001                  1.6854061940877869E-002                 -3.3919605068511810E-001                 -3.6295068309972699E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8194731352870697E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7595449767906284E+000                  2.0261858368939498E-001                  1.0547817471606692E-001                  4.2269330039809914E+000                  2.9725850492280374E-013                  7.2871541729628033E+000                  2.7599076230841644E+000                  1.7852721680866708E+001                  2.7599076230841644E+000                  7.2871541729628033E+000                  1.3408636321667577E+000                  5.0000111399571034E-001                  4.0610006176373989E+000                  2.2279914204482358E-006                  9.8009303423088945E-001                  5.5931741913838643E-005                  4.0841103218003287E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0170359864386824E-001                  3.7725847326477202E-001                                        0                                        0                                        4 
                                      75                                      842                  1.0024958011006865E+010                  6.9974534371640926E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999992337518E-001                  9.7476672399662745E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999992337518E-001                  9.7476672399662745E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7882522861379785E-001                 -3.6233042903683796E+001                 -9.8999999999999986E+001                  1.7882522861379746E-001                  1.7280704270102174E-002                 -3.2893824518177350E-001                 -3.6233042903683796E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9833569359529679E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7594396879609242E+000                  2.0586470285903907E-001                  1.0731181196029778E-001                  4.2232657294925291E+000                  3.0394858150179564E-013                  7.2880766960324888E+000                  2.7695585043461328E+000                  1.7863614350960685E+001                  2.7695585043461328E+000                  7.2880766960324888E+000                  1.3408656247678861E+000                  5.0000061492441683E-001                  4.0610129250939639E+000                  1.2298488334629237E-006                  9.8009404168754988E-001                  5.5975538009443005E-005                  4.0840942040056491E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0094710496160830E-001                  3.7801499561787455E-001                                        0                                        0                                        4 
                                      80                                      844                  1.0086826552940434E+010                  7.2241600627802827E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999991712518E-001                  9.7458146018790670E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991712518E-001                  9.7458146018790670E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8304327812910523E-001                 -3.6155899660144250E+001                 -9.8999999999999986E+001                  1.8304327812910492E-001                  1.7700624593962364E-002                 -3.1640776269779414E-001                 -3.6155899660144250E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0652988362859170E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7592969379287271E+000                  2.0984003616622951E-001                  1.0958497867828706E-001                  4.2187193960565512E+000                  3.1086807917062654E-013                  7.2892554545614834E+000                  2.7814312879484988E+000                  1.7877065139709668E+001                  2.7814312879484988E+000                  7.2892554545614834E+000                  1.3408680814598546E+000                  5.0000028777735994E-001                  4.0610209876837695E+000                  5.7555472012107585E-007                  9.8009470333189674E-001                  5.6011657807526158E-005                  4.0840835618661114E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  6.0002072600683776E-001                  3.7894138863462506E-001                                        0                                        0                                        5 
                                      85                                      841                  1.0236452747611061E+010                  7.6200662930184064E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999991712507E-001                  9.7411053722386010E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991712507E-001                  9.7411053722386010E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9346005243402242E-001                 -3.5956852207340205E+001                 -1.5176438519807359E+001                  1.9346005243402262E-001                  1.8178928297735399E-002                 -2.8528601995671043E-001                 -3.5956852207340205E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.4606349740229908E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7589058193712437E+000                  2.1962861220741839E-001                  1.1526150381384830E-001                  4.2073663457854282E+000                  3.3043049064968957E-013                  7.2924586532209004E+000                  2.8108553381046892E+000                  1.7910710907426303E+001                  2.8108553381046892E+000                  7.2924586532209004E+000                  1.3408680789542140E+000                  5.0000004363032680E-001                  4.0610269969483950E+000                  8.7260653286433364E-008                  9.8009519900263864E-001                  5.6049878379317115E-005                  4.0840755092301359E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  5.9773742100658889E-001                  3.8122459711333845E-001                                        0                                        0                                        5 
                                      90                                      857                  1.0518762029350216E+010                  7.7672975685854704E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999990775013E-001                  9.7274914903754661E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999990775013E-001                  9.7274914903754661E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1385382486810667E-001                 -3.5536647338722595E+001                 -1.4875408524143378E+001                  2.1385382486810703E-001                  1.7216787126888657E-002                 -2.2488033068874358E-001                 -3.5536647338722595E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2102027764009972E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7579358797884099E+000                  2.3891712649659788E-001                  1.2684564012410482E-001                  4.1841980731649153E+000                  3.7740418326798685E-013                  7.2996395130250002E+000                  2.8705837421046794E+000                  1.7979843431014327E+001                  2.8705837421046794E+000                  7.2996395130250002E+000                  1.3408680784339364E+000                  5.0000000078553286E-001                  4.0610280484479757E+000                  1.5710656479622682E-009                  9.8009528672749013E-001                  5.6060998364913041E-005                  4.0840740537666839E-003                  3.4416106108120046E-003                  9.3604466091399639E-003                  5.9325891297494060E-001                  3.8570222198043758E-001                                        0                                        0                                        6 
                                      95                                      861                  1.0789553418555624E+010                  7.7071847225081322E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999989837518E-001                  9.7070723903706113E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999989837518E-001                  9.7070723903706113E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3487157614806994E-001                 -3.5059770152721860E+001                 -9.8999999999999986E+001                  2.3487157614806950E-001                  1.4833727378885097E-002                 -1.6579902113791689E-001                 -3.5059770152721860E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0394024419932284E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7566393145050703E+000                  2.5877836820823230E-001                  1.3936939154660213E-001                  4.1591505703199205E+000                  4.3965023026597832E-013                  7.3081807816549036E+000                  2.9368703275551686E+000                  1.8057411038460664E+001                  2.9368703275551686E+000                  7.3081807816549036E+000                  1.3408680802090045E+000                  5.0000000000363476E-001                  4.0610280675380803E+000                  7.2697610927983763E-012                  9.8009528835251036E-001                  5.6061344739352683E-005                  4.0840740258040334E-003                  3.4416106108120037E-003                  9.3604466091399639E-003                  5.8874471561690733E-001                  3.9021444392559829E-001                                        0                                        0                                        6 
                                     100                                      864                  1.1021749895282200E+010                  7.6396126368221173E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988900024E-001                  9.6810184614512351E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988900024E-001                  9.6810184614512351E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5402476744410563E-001                 -3.4562908986703235E+001                 -9.8999999999999986E+001                  2.5402476744410557E-001                  1.0607730900114788E-002                 -1.1344721461905380E-001                 -3.4562908986703235E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.9227268876105179E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7551323704995165E+000                  2.7687219069219571E-001                  1.5143019079969205E-001                  4.1350289718137407E+000                  5.0894385883463281E-013                  7.3173762779058382E+000                  3.0025106627014377E+000                  1.8135277348340406E+001                  3.0025106627014377E+000                  7.3173762779058382E+000                  1.3408680784880911E+000                  5.0000000000000466E-001                  4.0610280676261903E+000                  9.2441699534925165E-015                  9.8009528836018167E-001                  5.6061347100789568E-005                  4.0840740256665063E-003                  3.4416106108120037E-003                  9.3604466091399639E-003                  5.8468524430611435E-001                  3.9427078418181050E-001                                        0                                        0                                        5 
                                     105                                      882                  1.1221044490548744E+010                  7.5745790805810502E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988118771E-001                  9.6491943508439504E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988118771E-001                  9.6491943508439504E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7122688482086099E-001                 -3.4041962788528295E+001                 -9.8999999999999986E+001                  2.7122688482086038E-001                  4.3534656011542773E-003                 -6.6877132382715018E-002                 -3.4041962788528295E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.7360893130577906E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7534324231830243E+000                  2.9317381517325714E-001                  1.6298089767320648E-001                  4.1119275580667125E+000                  5.7898202477664607E-013                  7.3272117868411568E+000                  3.0669638326684203E+000                  1.8212855240836237E+001                  3.0669638326684203E+000                  7.3272117868411568E+000                  1.3408681729696699E+000                  5.0000000000000000E-001                  4.0610280676263022E+000                  2.6082902409656698E-018                  9.8009528836019166E-001                  5.6061347104811159E-005                  4.0840740256663207E-003                  3.4416106108120037E-003                  9.3604466091399621E-003                  5.8104754166299322E-001                  3.9790425776280436E-001                                        0                                        0                                        5 
                                     110                                      881                  1.1233856956279991E+010                  4.2662191695845175E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988118771E-001                  9.6394163479129413E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988118771E-001                  9.6394163479129413E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7236672307478743E-001                 -3.4003433269577933E+001                 -9.8999999999999986E+001                  2.7236672307478726E-001                  3.9793513055409006E-003                 -6.3960253807351514E-002                 -3.4003433269577933E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.8245635214079133E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7533015598016388E+000                  2.9425541907647629E-001                  1.6378342638758667E-001                  4.1103225006379516E+000                  6.0065724768757915E-013                  7.3279498218350225E+000                  3.0716019297461044E+000                  1.8218480437970587E+001                  3.0716019297461044E+000                  7.3279498218350225E+000                  1.3408682586281289E+000                  5.0000000000000000E-001                  4.0610280676263022E+000                  7.6228315717868946E-019                  9.8009528836019166E-001                  5.6061347104812135E-005                  4.0840740256663207E-003                  3.4416106108120037E-003                  9.3604466091399621E-003                  5.8080926177275738E-001                  3.9814221464681204E-001                                        0                                        0                                        3 
                                     114                                      881                  1.1233858018160860E+010                  1.5726441971352054E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999988118771E-001                  9.6394124695161398E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999988118771E-001                  9.6394124695161398E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7236681912724348E-001                 -3.4003430035763778E+001                 -1.5352529778863040E+001                  2.7236681912724359E-001                  3.9793226748139317E-003                 -6.3960011958310706E-002                 -3.4003430035763778E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.8245635214079591E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7533015492643051E+000                  2.9425550958062002E-001                  1.6378349271432613E-001                  4.1103223679844731E+000                  6.0222315698114379E-013                  7.3279498832413017E+000                  3.0716023209851473E+000                  1.8218480911775259E+001                  3.0716023209851473E+000                  7.3279498832413017E+000                  1.3408682586361325E+000                  5.0000000000000000E-001                  4.0610280676263022E+000                  7.6217423969087953E-019                  9.8009528836019166E-001                  5.6061347104812128E-005                  4.0840740256663207E-003                  3.4416106108120037E-003                  9.3604466091399639E-003                  5.8080924201231299E-001                  3.9814223438034768E-001                                        0                                        0                                        2 
