                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                               extra_heat                          ratio_extra_nuc 
                                      43                  9.9999999984212595E-001                  2.4102964953505698E-004                  3.9804649712103815E+000                 -6.4897175721280700E+000                  5.3080916250410457E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346587535083E-009                  1.6740473470670403E+017 
                                      44                  9.9999999983431331E-001                  2.3611769317144122E-004                  3.9850502426704701E+000                 -6.4807260938355338E+000                  5.3227588653235696E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346599975151E-009                  1.6397165357063792E+017 
                                      45                  9.9999999982650079E-001                  2.3130622511148108E-004                  3.9893024532757488E+000                 -6.4718602930185627E+000                  5.3369475139285729E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346612415203E-009                  1.6065547166639334E+017 
                                      46                  9.9999999981868826E-001                  2.2659182872932079E-004                  3.9932636005101303E+000                 -6.4631315174921280E+000                  5.3506878264708453E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346624854957E-009                  1.5745604278790704E+017 
                                      47                  9.9999999981087573E-001                  2.2197109096428651E-004                  3.9969684638338823E+000                 -6.4545469451189099E+000                  5.3640072768893781E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346637295009E-009                  1.5437159665217280E+017 
                                      48                  9.9999999980306320E-001                  2.1744064998877871E-004                  4.0004461447824777E+000                 -6.4461106616505504E+000                  5.3769308883557185E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346649734780E-009                  1.5139927813777117E+017 
                                      49                  9.9999999979525067E-001                  2.1299722703708855E-004                  4.0053496107466096E+000                 -6.4338211693746956E+000                  5.3956233876138704E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346662174816E-009                  1.4717143968481222E+017 
                                      50                  9.9999999977962573E-001                  2.0435794243095270E-004                  4.0097517263077682E+000                 -6.4217063819931441E+000                  5.4135458288052742E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346687054357E-009                  1.4311922638619773E+017 
                                      51                  9.9999999977181320E-001                  2.0015694652105923E-004                  4.0125335331181935E+000                 -6.4138602689351556E+000                  5.4250964199098552E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346699494409E-009                  1.4055451814501990E+017 
                                      52                  9.9999999976400078E-001                  1.9603104710811309E-004                  4.0164987347744416E+000                 -6.4024147130639548E+000                  5.4418665878246113E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346711934461E-009                  1.3689539721198043E+017 
                                      53                  9.9999999974837572E-001                  1.8799354090951974E-004                  4.0213245939619995E+000                 -6.3875488028916330E+000                  5.4632662265527090E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346736814267E-009                  1.3228457633917376E+017 
                                      54                  9.9999999973275078E-001                  1.8022607925200366E-004                  4.0257550206239099E+000                 -6.3732063655217681E+000                  5.4836621675140274E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346761693808E-009                  1.2798330082489261E+017 
                                      55                  9.9999999971712572E-001                  1.7271054938097113E-004                  4.0288283047288944E+000                 -6.3627411643323546E+000                  5.4983551449217574E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346786573614E-009                  1.2493327893620446E+017 
                                      56                  9.9999999970931330E-001                  1.6904211137167691E-004                  4.0307993427525668E+000                 -6.3559432744792996E+000                  5.5078816909168138E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346799013385E-009                  1.2299110670517166E+017 
                                      57                  9.9999999970150077E-001                  1.6543055652770800E-004                  4.0336474444742496E+000                 -6.3460014259727737E+000                  5.5217912469349439E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346811453437E-009                  1.2020490923062597E+017 
                                      58                  9.9999999968587583E-001                  1.5837065946396772E-004                  4.0371950959857381E+000                 -6.3330952778680416E+000                  5.5396714825825093E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346836333260E-009                  1.1668186325522642E+017 
                                      59                  9.9999999967025099E-001                  1.5151714883241663E-004                  4.0405194251974699E+000                 -6.3206189111098299E+000                  5.5568456551582592E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346861212785E-009                  1.1337427685565782E+017 
                                      60                  9.9999999965462594E-001                  1.4485741313202829E-004                  4.0436459977079124E+000                 -6.3085467568087319E+000                  5.5733674261761053E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346886092607E-009                  1.1026308745185219E+017 
                                      61                  9.9999999963900099E-001                  1.3837995602895169E-004                  4.0465963806398673E+000                 -6.2968530428771148E+000                  5.5892845625287535E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346910972132E-009                  1.0733081529972766E+017 
                                      62                  9.9999999962337593E-001                  1.3207430392551424E-004                  4.0493889482705203E+000                 -6.2855132885266132E+000                  5.6046397694600749E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346935852236E-009                  1.0456175774619733E+017 
                                      63                  9.9999999960775110E-001                  1.2593090205666014E-004                  4.0533587425568252E+000                 -6.2691912299201826E+000                  5.6267014696430726E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615346960731761E-009                  1.0070094857339549E+017 
                                      64                  9.9999999957650121E-001                  1.1409656787303015E-004                  4.0569718289935484E+000                 -6.2534144084857237E+000                  5.6476986638820188E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347010491109E-009                  9.7104588078462752E+016 
                                      65                  9.9999999956087615E-001                  1.0839015325914921E-004                  4.0592707781412694E+000                 -6.2432941909046642E+000                  5.6611539067846257E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347035370931E-009                  9.4865537298352960E+016 
                                      66                  9.9999999954525121E-001                  1.0281495869688602E-004                  4.0614722321580388E+000                 -6.2334444425933997E+000                  5.6742054384829421E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347060250737E-009                  9.2735887318605808E+016 
                                      67                  9.9999999952962615E-001                  9.7364578249736951E-005                  4.0635839953399175E+000                 -6.2238549006458825E+000                  5.6868767854498028E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347085130560E-009                  9.0708412728001040E+016 
                                      68                  9.9999999951400131E-001                  9.2033028710228101E-005                  4.0666238697616226E+000                 -6.2099806682979990E+000                  5.7052173436038309E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347110010085E-009                  8.7853205214735792E+016 
                                      69                  9.9999999948275142E-001                  8.1704636959243219E-005                  4.0703858830762591E+000                 -6.1922264902766324E+000                  5.7285276147614503E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347159769730E-009                  8.4330163323008368E+016 
                                      70                  9.9999999945150131E-001                  7.1789267762058064E-005                  4.0738916520201105E+000                 -6.1753097410449556E+000                  5.7506521795913690E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347209529359E-009                  8.1104746987296448E+016 
                                      71                  9.9999999942025142E-001                  6.2252058334356496E-005                  4.0771736402072314E+000                 -6.1591446859400687E+000                  5.7717058682029334E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347259288706E-009                  7.8137915179168400E+016 
                                      72                  9.9999999938900130E-001                  5.3062717622770447E-005                  4.0802587346687798E+000                 -6.1436582698543516E+000                  5.7917875961901775E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347309048616E-009                  7.5397418575118032E+016 
                                      73                  9.9999999935775119E-001                  4.4194731108842836E-005                  4.0824435316355991E+000                 -6.1324282011936608E+000                  5.8062632343488891E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347358808262E-009                  7.3470411293992640E+016 
                                      74                  9.9999999934212636E-001                  3.9873726362973298E-005                  4.0838588587734685E+000                 -6.1251427101145994E+000                  5.8156527419118822E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347383687770E-009                  7.2246671166247888E+016 
                                      75                  9.9999999932650141E-001                  3.5624478081742607E-005                  4.0859234749856252E+000                 -6.1145010861853173E+000                  5.8293675373129004E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347408567609E-009                  7.0495716739478632E+016 
                                      76                  9.9999999929525141E-001                  2.7331332430472655E-005                  4.0885387214510143E+000                 -6.1007539230282335E+000                  5.8470064808034170E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347458327238E-009                  6.8296413530218944E+016 
                                      77                  9.9999999926400140E-001                  1.9296133705496805E-005                  4.0910276894992572E+000                 -6.0875192574776422E+000                  5.8639581199646749E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347508086586E-009                  6.6243909584620168E+016 
                                      78                  9.9999999923275140E-001                  1.1501679656670461E-005                  4.0934019483080899E+000                 -6.0747660435217394E+000                  5.8802740237136373E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347557846496E-009                  6.4324414615871728E+016 
                                      79                  9.9999999920150140E-001                  3.9323828885104979E-006                  4.0968019001350031E+000                 -6.0565279729044379E+000                  5.9036547213016153E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347607605843E-009                  6.1675569662150264E+016 
                                      80                  9.9999999913900139E-001                 -1.0584741139344375E-005                  4.0999342888175541E+000                 -6.0390634846458688E+000                  5.9258436298519879E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347707125101E-009                  5.9241307264160840E+016 
                                      81                  9.9999999910775139E-001                 -1.7557719841339342E-005                  4.1019389889166851E+000                 -6.0279010751526751E+000                  5.9400313361361272E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347756884730E-009                  5.7735987529848088E+016 
                                      82                  9.9999999907650139E-001                 -2.4354083098732188E-005                  4.1038688141470638E+000                 -6.0170646619060113E+000                  5.9537710243491775E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347806644077E-009                  5.6311205252143336E+016 
                                      83                  9.9999999904525139E-001                 -3.0983270682394879E-005                  4.1057292573956827E+000                 -6.0065365219966234E+000                  5.9670901307675566E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347856404004E-009                  5.4960613618894904E+016 
                                      84                  9.9999999901400149E-001                 -3.7453978922028279E-005                  4.1084204035264440E+000                 -5.9913317902582071E+000                  5.9863339929194606E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615347906163351E-009                  5.3067019132143248E+016 
                                      85                  9.9999999895150149E-001                 -4.9950972126093946E-005                  4.1117797068130066E+000                 -5.9719617511258507E+000                  6.0107365944732658E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615348005682609E-009                  5.0748811006170872E+016 
                                      86                  9.9999999888900148E-001                 -6.1903841386351914E-005                  4.1143451520461856E+000                 -5.9569475340246427E+000                  6.0296032815338911E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615348105201883E-009                  4.9021759929274544E+016 
                                      87                  9.9999999884993873E-001                 -6.9121007888660988E-005                  4.1162451971466520E+000                 -5.9458425860309188E+000                  6.0435790388514894E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615348167401564E-009                  4.7782279579302184E+016 
                                      88                  9.9999999881087620E-001                 -7.6156316539788949E-005                  4.1189919838453370E+000                 -5.9298636146626205E+000                  6.0637352331844063E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615348229600963E-009                  4.6053529772741312E+016 
                                      89                  9.9999999873275136E-001                 -8.9719607471045674E-005                  4.1224172653166260E+000                 -5.9095618540382064E+000                  6.0892357944664157E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615348353999762E-009                  4.3946952585599592E+016 
                                      90                  9.9999999865462652E-001                 -1.0266463801193838E-004                  4.1248304762090902E+000                 -5.8950062338363152E+000                  6.1074264280493571E+000                  6.9999998907591998E-001                  2.8000001092408022E-001                  1.9999999999999796E-002                  7.9615348478398561E-009                  4.2496136419740344E+016 
