                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                      50                                      976                  1.0000000000000000E+000                  2.0000000000000000E-002                  9.6097745765997004E+001                  3.9883090012236209E-004                  8.9441222488844141E+003                  1.3249950291872992E+002                  4.8005445882673072E+000                  1.2069471826349481E+001                  1.0000000000000000E-099                  1.0000000000000000E-099                  9.8010386989120990E-001                  5.4322051568427567E-005                  9.6389210885511247E-003                  3.9903291057419429E-003                  2.0539441734844267E-003                  9.9400905578620258E-001                  0.0000000000000000E+000                  5.4114348979886784E-001                  1.0448212421070183E-003                  4.3189260375307748E-001                  2.2767639299238035E-003                  3.3362652469885305E-003                  8.1397730397362068E-003                  2.0416391085229693E-003                  1.8097427294809876E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9400905492014624E-001                  4.7628225412862255E+000                  9.9400904481868657E-001                  4.6840167303175964E+000                  1.0562680970105417E+005                  3.6463257477996172E+004                  7.5019832821251363E+007                  7.0971386495661593E+000                  7.0971386495661557E+000                  1.5857647443394885E-023                  4.8554105695311428E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.0326670740076346E+009 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                  entropy                       engulfment_heating 
                                       1                  9.9400905578620258E-001                  6.8129050784716927E-001                  3.9516576613276131E+000                 -9.6523152285159117E+000                  2.2941959088553205E+000                  6.8057501789872865E-001                  2.9935861667886315E-001                  2.0066365422408250E-002                  4.8005445882673072E+000                  3.1580902277023334E+001                 -9.8999999999999986E+001 
                                       2                  9.9400905578570553E-001                  6.8128639376614941E-001                  3.9518979246117252E+000                 -9.6509803404438177E+000                  2.2960300828953186E+000                  6.8057501336501847E-001                  2.9935862119235229E-001                  2.0066365442629186E-002                  4.8004991128199936E+000                  3.1594129788760313E+001                 -9.8999999999999986E+001 
                                       3                  9.9400905578520837E-001                  6.8128229219475434E-001                  3.9523197896816407E+000                 -9.6486716794645631E+000                  2.2992214852031516E+000                  6.8057499808701449E-001                  2.9935863640221405E-001                  2.0066365510771456E-002                  4.8004537760780179E+000                  3.1617630961438824E+001                 -9.8999999999999986E+001 
                                       4                  9.9400905578396592E-001                  6.8127209212655448E-001                  3.9529279033642708E+000                 -9.6454417489267694E+000                  2.3037407521791540E+000                  6.8057495340022611E-001                  2.9935868088969259E-001                  2.0066365710081246E-002                  4.8003410314244643E+000                  3.1652284558878414E+001                 -9.8999999999999986E+001 
                                       5                  9.9400905578272347E-001                  6.8126196692602825E-001                  3.9538477235824478E+000                 -9.6407285816829695E+000                  2.3104333004544637E+000                  6.8057485856546995E-001                  2.9935877530147131E-001                  2.0066366133058677E-002                  4.8002291169263946E+000                  3.1706043276234521E+001                 -9.8999999999999986E+001 
                                       6                  9.9400905578023846E-001                  6.8124193301688551E-001                  3.9554072474304274E+000                 -9.6332355017300042E+000                  2.3213653335686479E+000                  6.8057463413559827E-001                  2.9935899873035160E-001                  2.0066367134050189E-002                  4.8000076885179190E+000                  3.1801065545996043E+001                 -9.8999999999999986E+001 
                                       7                  9.9400905577651089E-001                  6.8121239112923293E-001                  3.9574862089611988E+000                 -9.6241498626691637E+000                  2.3351813107055972E+000                  6.8057427558201522E-001                  2.9935935568473104E-001                  2.0066368733253737E-002                  4.7996811900910918E+000                  3.1934671763105786E+001                 -9.8999999999999986E+001 
                                       8                  9.9400905577216214E-001                  6.8117863175837856E-001                  3.9606902262506183E+000                 -9.6117406720036112E+000                  2.3551206343191975E+000                  6.8057370857291466E-001                  2.9935992016488466E-001                  2.0066371262200677E-002                  4.7993081070186054E+000                  3.2152263874679896E+001                 -9.8999999999999986E+001 
                                       9                  9.9400905576439647E-001                  6.8112002662326521E-001                  3.9664947097681176E+000                 -9.5934367433629397E+000                  2.3876219173813649E+000                  6.8057281783759882E-001                  2.9936080692738531E-001                  2.0066375235015865E-002                  4.7986605161896154E+000                  3.2574744426727840E+001                 -9.8999999999999986E+001 
                                      10                  9.9400905575119469E-001                  6.8102445875057471E-001                  3.9737517697015337E+000                 -9.5766154996785566E+000                  2.4227300671508840E+000                  6.8057207627214678E-001                  2.9936154518534241E-001                  2.0066378542510810E-002                  4.7976046719591228E+000                  3.3132129907157832E+001                 -9.8999999999999986E+001 
                                      11                  9.9400905573993448E-001                  6.8094599468510808E-001                  3.9807286376115756E+000                 -9.5641179696032914E+000                  2.4527411372029735E+000                  6.8057156494862592E-001                  2.9936205422828249E-001                  2.0066380823091645E-002                  4.7967379661198999E+000                  3.3667294597526457E+001                 -9.8999999999999986E+001 
                                      12                  9.9400905572867415E-001                  6.8086971561476173E-001                  3.9907316614272048E+000                 -9.5497159087725265E+000                  2.4914854808366398E+000                  6.8057099845341229E-001                  2.9936261819684118E-001                  2.0066383349746530E-002                  4.7958955456021908E+000                  3.4402663674623170E+001                 -9.8999999999999986E+001 
                                      13                  9.9400905570848319E-001                  6.8073730533588617E-001                  4.0037940710609980E+000                 -9.5341188109355262E+000                  2.5366977070975056E+000                  6.8057042816052482E-001                  2.9936318594613559E-001                  2.0066385893339644E-002                  4.7944335673875953E+000                  3.5255005968981244E+001                 -9.8999999999999986E+001 
                                      14                  9.9400905568829245E-001                  6.8060945113558358E-001                  4.0130948053420177E+000                 -9.5228752862791115E+000                  2.5670285089914620E+000                  6.8057002644770204E-001                  2.9936358586725809E-001                  2.0066387685039877E-002                  4.7930223170180168E+000                  3.5747892995358349E+001                 -9.8999999999999986E+001 
                                      15                  9.9400905567897369E-001                  6.8055191277630944E-001                  4.0187882571238784E+000                 -9.5156153412732820E+000                  2.5851572910444216E+000                  6.8056976141245173E-001                  2.9936384972041086E-001                  2.0066388867137408E-002                  4.7923873460856647E+000                  3.6003298599434459E+001                 -9.8999999999999986E+001 
                                      16                  9.9400905566965492E-001                  6.8049530595783381E-001                  4.0242892849270708E+000                 -9.5081323906902142E+000                  2.6025684441659527E+000                  6.8056947738907458E-001                  2.9936413247700033E-001                  2.0066390133925083E-002                  4.7917627373629488E+000                  3.6219592713177988E+001                 -9.8999999999999986E+001 
                                      17                  9.9400905566033604E-001                  6.8043964454850059E-001                  4.0295819091110401E+000                 -9.5004388864751981E+000                  2.6193168157950515E+000                  6.8056916869906958E-001                  2.9936443979020094E-001                  2.0066391510729531E-002                  4.7911486398159315E+000                  3.6401792295017522E+001                 -9.8999999999999986E+001 
                                      18                  9.9400905565101727E-001                  6.8038493964657987E-001                  4.0371711389530187E+000                 -9.4886868982994166E+000                  2.6432990208069103E+000                  6.8056866126388094E-001                  2.9936494496215144E-001                  2.0066393773967572E-002                  4.7905451718450625E+000                  3.6622638349325975E+001                 -9.8999999999999986E+001 
                                      19                  9.9400905563237962E-001                  6.8027839144500890E-001                  4.0464570184480033E+000                 -9.4724659992588442E+000                  2.6733732316738044E+000                  6.8056784130561832E-001                  2.9936576126327524E-001                  2.0066397431106386E-002                  4.7893700213740651E+000                  3.6830949569798754E+001                 -9.8999999999999986E+001 
                                      20                  9.9400905561374209E-001                  6.8017567520297573E-001                  4.0538071941548006E+000                 -9.4582648243110867E+000                  2.6978177807164143E+000                  6.8056698380106273E-001                  2.9936661494322991E-001                  2.0066401255707356E-002                  4.7882374075841385E+000                  3.6954719278104761E+001                 -9.8999999999999986E+001 
                                      21                  9.9400905560015207E-001                  6.8010314354075119E-001                  4.0596097246206906E+000                 -9.4463783407674633E+000                  2.7174281192878720E+000                  6.8056615960472910E-001                  2.9936743546352235E-001                  2.0066404931748494E-002                  4.7874377892764262E+000                  3.7031740256184008E+001                 -9.8999999999999986E+001 
                                      22                  9.9400905558656216E-001                  6.8003253522420748E-001                  4.0650550266087464E+000                 -9.4345943890159791E+000                  2.7362030340853405E+000                  6.8056522835431821E-001                  2.9936836256041460E-001                  2.0066409085267134E-002                  4.7866595029765637E+000                  3.7089477513832918E+001                 -9.8999999999999986E+001 
